Seq1	Seq2	Tot Score	Tot Energy	Max Score	Max Energy	Strand	Len1	Len2	Positions
asu-miR-43a-5p	AgB08X_g024_t05	195.00	-36.50	195.00	-36.50	113113	21	9318	 2804
asu-miR-43a-5p	AgB08X_g024_t06	195.00	-36.50	195.00	-36.50	113115	21	9318	 2804
asu-miR-43a-5p	AgB08X_g024_t07	195.00	-36.50	195.00	-36.50	113116	21	9121	 2607
asu-miR-43a-5p	AgB08X_g024_t08	195.00	-36.50	195.00	-36.50	113117	21	9121	 2607
asu-miR-43a-5p	AgB08X_g024_t09	195.00	-36.50	195.00	-36.50	113119	21	9318	 2804
asu-miR-43a-5p	AgB08X_g024_t10	195.00	-36.50	195.00	-36.50	113121	21	9318	 2804
asu-miR-43a-5p	AgB08X_g024_t11	195.00	-36.50	195.00	-36.50	113123	21	9318	 2804
asu-miR-43a-5p	AgB08X_g024_t12	195.00	-36.50	195.00	-36.50	113125	21	9318	 2804
asu-miR-43a-5p	AgB08X_g024_t13	195.00	-36.50	195.00	-36.50	113126	21	9121	 2607
asu-miR-44a-3p	AgB08X_g024_t01	195.00	-39.61	195.00	-39.61	113105	21	9318	 2610
asu-miR-44a-3p	AgB08X_g024_t02	195.00	-39.61	195.00	-39.61	113106	21	9121	 2413
asu-miR-44a-3p	AgB08X_g024_t03	195.00	-39.61	195.00	-39.61	113108	21	9318	 2610
asu-miR-44a-3p	AgB08X_g024_t04	195.00	-39.61	195.00	-39.61	113110	21	9318	 2610
asu-miR-44a-3p	AgB08X_g024_t05	195.00	-39.61	195.00	-39.61	113113	21	9318	 2610
asu-miR-44a-3p	AgB08X_g024_t06	195.00	-39.61	195.00	-39.61	113115	21	9318	 2610
asu-miR-44a-3p	AgB08X_g024_t07	195.00	-39.61	195.00	-39.61	113116	21	9121	 2413
asu-miR-44a-3p	AgB08X_g024_t08	195.00	-39.61	195.00	-39.61	113117	21	9121	 2413
asu-miR-44a-3p	AgB08X_g024_t09	195.00	-39.61	195.00	-39.61	113119	21	9318	 2610
asu-miR-44a-3p	AgB08X_g024_t10	195.00	-39.61	195.00	-39.61	113121	21	9318	 2610
asu-miR-44a-3p	AgB08X_g024_t11	195.00	-39.61	195.00	-39.61	113123	21	9318	 2610
asu-miR-44a-3p	AgB08X_g024_t12	195.00	-39.61	195.00	-39.61	113125	21	9318	 2610
asu-miR-44a-3p	AgB08X_g024_t13	195.00	-39.61	195.00	-39.61	113126	21	9121	 2413
asu-miR-236-5p	AgR015_g212_t01	192.00	-35.53	192.00	-35.53	191082	22	4231	 4144
asu-miR-236-5p	AgR015_g212_t02	192.00	-35.53	192.00	-35.53	191084	22	4231	 4144
asu-miR-236-5p	AgR015_g212_t03	192.00	-35.53	192.00	-35.53	191085	22	4615	 4528
asu-miR-236-5p	AgR015_g212_t04	192.00	-35.53	192.00	-35.53	191087	22	4231	 4144
asu-miR-236-5p	AgR015_g212_t05	192.00	-35.53	192.00	-35.53	191088	22	4615	 4528
asu-miR-236-5p	AgR015_g212_t06	192.00	-35.53	192.00	-35.53	191090	22	4231	 4144
asu-miR-236-5p	AgR015_g212_t07	192.00	-35.53	192.00	-35.53	191092	22	4231	 4144
asu-miR-86-5p	AgB06_g268_t01	350.00	-49.21	190.00	-28.79	177107	24	5374	 5201 568
asu-miR-86-5p	AgB06_g268_t04	350.00	-49.21	190.00	-28.79	177113	24	5374	 5201 568
asu-miR-86-5p	AgB06_g268_t05	350.00	-49.21	190.00	-28.79	177114	24	5374	 5201 568
asu-miR-43c-2-5p	AgE28_g004_t01	334.00	-52.76	189.00	-39.49	150424	23	7801	 6647 283
asu-miR-43c-2-5p	AgE28_g004_t02	334.00	-52.76	189.00	-39.49	150427	23	7873	 6719 355
asu-miR-43c-2-5p	AgE28_g004_t03	334.00	-52.76	189.00	-39.49	150428	23	7801	 6647 283
asu-miR-43c-2-5p	AgE28_g004_t04	334.00	-52.76	189.00	-39.49	150430	23	7873	 6719 355
asu-miR-71-5p	AgR003_g197_t01	347.00	-46.19	189.00	-29.43	93825	23	2118	 1838 730
asu-miR-71-5p	AgR003_g197_t02	347.00	-46.19	189.00	-29.43	93826	23	2118	 1838 730
asu-miR-71-5p	AgR003_g197_t03	347.00	-46.19	189.00	-29.43	93827	23	2118	 1838 730
asu-miR-250-5p	AgE23_g003_t01	188.00	-32.78	188.00	-32.78	302439	23	2543	 1380
asu-miR-250-5p	AgE23_g003_t02	188.00	-32.78	188.00	-32.78	302444	23	2543	 1380
asu-miR-279c-3p	AgE28_g004_t01	489.00	-88.67	188.00	-37.90	302728	22	7801	 6437 7154 6027
asu-miR-279c-3p	AgE28_g004_t02	489.00	-88.67	188.00	-37.90	302731	22	7873	 6509 7226 6099
asu-miR-279c-3p	AgE28_g004_t03	489.00	-88.67	188.00	-37.90	302732	22	7801	 6437 7154 6027
asu-miR-279c-3p	AgE28_g004_t04	489.00	-88.67	188.00	-37.90	302734	22	7873	 6509 7226 6099
asu-miR-5347-5p	AgR022_g195_t04	328.00	-57.40	188.00	-42.48	350839	22	1938	 415 914
asu-miR-7-3p	AgR008_g337_t01	334.00	-37.87	188.00	-30.60	103978	22	2859	 270 2583
asu-miR-76-5p	AgR013X_g075_t01	482.00	-57.45	188.00	-28.95	111142	22	1384	 227 197 975
asu-miR-76-5p	AgR013X_g075_t02	482.00	-57.45	188.00	-28.95	111143	22	3560	 2403 2373 3151
asu-miR-76-5p	AgR013X_g075_t03	482.00	-57.45	188.00	-28.95	111145	22	2774	 1617 1587 2365
asu-miR-76-5p	AgR013X_g075_t04	482.00	-57.45	188.00	-28.95	111146	22	3560	 2403 2373 3151
asu-miR-76-5p	AgR013X_g075_t05	482.00	-57.45	188.00	-28.95	111148	22	2774	 1617 1587 2365
asu-miR-1822-5p	AgB02_g345_t04	187.00	-23.82	187.00	-23.82	7303	26	2353	 1591
asu-miR-236-3p	AgB01_g354_t01	338.00	-43.09	187.00	-27.18	153627	22	2441	 936 896
asu-miR-236-3p	AgB01_g354_t02	338.00	-43.09	187.00	-27.18	153629	22	1546	 41 1
asu-miR-236-3p	AgB01_g354_t03	338.00	-43.09	187.00	-27.18	153631	22	1546	 41 1
asu-miR-236-3p	AgB01_g354_t04	338.00	-43.09	187.00	-27.18	153632	22	2441	 936 896
asu-miR-236-3p	AgB01_g354_t05	338.00	-43.09	187.00	-27.18	153633	22	2441	 936 896
asu-miR-36b-5p	AgR028_g044_t01	187.00	-31.43	187.00	-31.43	357247	23	1196	 128
asu-miR-36d-5p	AgR016_g154_t01	187.00	-28.71	187.00	-28.71	191999	23	1175	 1005
asu-miR-36d-5p	AgR016_g154_t02	187.00	-28.71	187.00	-28.71	192000	23	1175	 1005
asu-miR-5364-5p	AgB01_g300_t01	187.00	-30.35	187.00	-30.35	153446	25	546	 495
asu-miR-1822-5p	AgR006_g119_t01	326.00	-54.90	186.00	-27.78	22742	26	1440	 997 738
asu-miR-1822-5p	AgR022_g126_t01	186.00	-26.42	186.00	-26.42	45901	26	2023	 1899
asu-miR-1822-5p	AgR022_g126_t02	186.00	-26.42	186.00	-26.42	45902	26	2373	 2249
asu-miR-1822-5p	AgR022_g126_t03	186.00	-26.42	186.00	-26.42	45903	26	2023	 1899
asu-miR-1822-5p	AgR022_g126_t04	186.00	-26.42	186.00	-26.42	45904	26	1269	 1145
asu-miR-1822-5p	AgR031_g065_t01	617.00	-90.93	185.00	-32.40	56340	26	6821	 4082 1653 3380 778
asu-miR-1822-5p	AgR031_g065_t02	617.00	-90.93	185.00	-32.40	56341	26	6619	 3880 1451 3178 576
asu-miR-1822-5p	AgR031_g065_t03	617.00	-90.93	185.00	-32.40	56342	26	6821	 4082 1653 3380 778
asu-miR-283-5p	AgR015_g038_t01	349.00	-39.19	185.00	-22.97	114279	23	2531	 841 122
asu-miR-36b-5p	AgR015_g175_t02	618.00	-93.90	185.00	-28.59	343266	23	7635	 4902 2705 5303 1968
asu-miR-36b-5p	AgR015_g175_t03	618.00	-93.90	185.00	-28.59	343268	23	6858	 4125 1928 4526 1191
asu-miR-36b-5p	AgR015_g175_t04	618.00	-93.90	185.00	-28.59	343269	23	7635	 4902 2705 5303 1968
asu-miR-36f-3p	AgR020_g211_t01	366.00	-77.17	185.00	-39.74	195975	23	1899	 1543 1103
asu-miR-36f-3p	AgR020_g211_t02	366.00	-77.17	185.00	-39.74	195976	23	1899	 1543 1103
asu-miR-36f-3p	AgR020_g211_t03	366.00	-77.17	185.00	-39.74	195977	23	1899	 1543 1103
asu-miR-375-3p	AgR010_g216_t02	625.00	-64.30	185.00	-23.22	106226	23	2362	 1061 749 1529 1605
asu-miR-375-5p	AgB03_g400_t01	185.00	-27.87	185.00	-27.87	392787	23	655	 396
asu-miR-43c-1-5p	AgE28_g004_t01	330.00	-51.94	185.00	-39.04	150424	23	7801	 6647 283
asu-miR-43c-1-5p	AgE28_g004_t02	330.00	-51.94	185.00	-39.04	150427	23	7873	 6719 355
asu-miR-43c-1-5p	AgE28_g004_t03	330.00	-51.94	185.00	-39.04	150428	23	7801	 6647 283
asu-miR-43c-1-5p	AgE28_g004_t04	330.00	-51.94	185.00	-39.04	150430	23	7873	 6719 355
asu-miR-43e-5p	AgR014X_g001_t01	185.00	-36.91	185.00	-36.91	264208	24	2403	 2158
asu-miR-44b-3p	AgR031_g127_t01	185.00	-25.14	185.00	-25.14	56551	23	497	 232
asu-miR-44b-3p	AgR031_g127_t02	185.00	-25.14	185.00	-25.14	56553	23	497	 232
asu-miR-44b-3p	AgR031_g127_t03	185.00	-25.14	185.00	-25.14	56555	23	497	 232
asu-miR-44b-3p	AgR037_g099_t01	185.00	-20.10	185.00	-20.10	60455	23	539	 114
asu-miR-5353-3p	AgB05_g099_t10	185.00	-27.71	185.00	-27.71	15403	23	1029	 529
asu-miR-5353-3p	AgB05_g099_t11	325.00	-48.58	185.00	-27.71	15405	23	1134	 634 97
asu-miR-5353-3p	AgB05_g099_t14	185.00	-27.71	185.00	-27.71	15410	23	1029	 529
asu-miR-5364-3p	AgR029_g025_t02	342.00	-38.36	185.00	-24.24	129234	22	5107	 163 754
asu-miR-5364-3p	AgR029_g025_t04	342.00	-38.36	185.00	-24.24	129237	22	5107	 163 754
asu-miR-5364-3p	AgR029_g025_t05	342.00	-38.36	185.00	-24.24	129238	22	5107	 163 754
asu-miR-7-5p	AgB03_g358_t02	617.00	-85.37	185.00	-26.30	316293	24	17707	 14370 6567 17220 10131
asu-miR-7-5p	AgB03_g358_t03	617.00	-85.37	185.00	-26.30	316294	24	17707	 14370 6567 17220 10131
asu-miR-7-5p	AgB03_g358_t04	617.00	-85.37	185.00	-26.30	316295	24	17707	 14370 6567 17220 10131
asu-miR-7-5p	AgB03_g358_t05	617.00	-85.37	185.00	-26.30	316296	24	17707	 14370 6567 17220 10131
asu-miR-7-5p	AgB03_g358_t06	617.00	-85.37	185.00	-26.30	316297	24	17707	 14370 6567 17220 10131
asu-miR-7-5p	AgB03_g358_t07	617.00	-85.37	185.00	-26.30	316298	24	17707	 14370 6567 17220 10131
asu-miR-83-5p	AgR012_g047_t04	1050.00	-119.09	185.00	-26.39	338387	23	16722	 4311 16395 5923 5533 14736 2659 10464
asu-miR-83-5p	AgR012_g047_t05	1050.00	-119.09	185.00	-26.39	338388	23	16722	 4311 16395 5923 5533 14736 2659 10464
asu-miR-9-5p	AgB25_g027_t01	185.00	-31.87	185.00	-31.87	146791	23	4876	 3562
asu-miR-9-5p	AgR019X_g190_t03	331.00	-41.62	185.00	-27.40	118840	23	2451	 2278 267
asu-miR-283-5p	AgB07_g143_t01	642.00	-67.93	184.00	-24.08	107415	23	6408	 5929 5096 4634 6074
asu-miR-283-5p	AgB07_g143_t02	642.00	-67.93	184.00	-24.08	107416	23	3402	 2923 2090 1628 3068
asu-miR-283-5p	AgB07_g143_t03	642.00	-67.93	184.00	-24.08	107417	23	6408	 5929 5096 4634 6074
asu-miR-283-5p	AgB07_g143_t04	642.00	-67.93	184.00	-24.08	107418	23	6408	 5929 5096 4634 6074
asu-miR-283-5p	AgB17_g034_t02	184.00	-24.47	184.00	-24.47	135573	23	322	 82
asu-miR-283-5p	AgB17_g034_t03	184.00	-24.47	184.00	-24.47	135576	23	322	 82
asu-miR-283-5p	AgR010_g072_t02	346.00	-31.43	184.00	-21.64	105719	23	278	 29 184
asu-miR-283-5p	AgR175X_g001_t02	184.00	-22.53	184.00	-22.53	152163	23	331	 70
asu-miR-36e-3p	AgR033_g118_t01	348.00	-67.65	184.00	-38.24	57378	22	3885	 3232 2932
asu-miR-36e-3p	AgR033_g118_t02	348.00	-67.65	184.00	-38.24	57379	22	3885	 3232 2932
asu-miR-36e-3p	AgR033_g118_t03	348.00	-67.65	184.00	-38.24	57380	22	2848	 2195 1895
asu-miR-36e-3p	AgR033_g118_t04	348.00	-67.65	184.00	-38.24	57381	22	3885	 3232 2932
asu-miR-36e-3p	AgR033_g118_t05	348.00	-67.65	184.00	-38.24	57382	22	3885	 3232 2932
asu-miR-36e-3p	AgR033_g118_t06	348.00	-67.65	184.00	-38.24	57383	22	2848	 2195 1895
asu-miR-375-3p	AgR013X_g115_t07	184.00	-24.67	184.00	-24.67	111361	23	843	 801
asu-miR-375-3p	AgR048X_g032_t01	184.00	-30.55	184.00	-30.55	142488	23	1519	 1186
asu-miR-375-3p	AgR048X_g032_t02	184.00	-30.55	184.00	-30.55	142490	23	1688	 1355
asu-miR-375-3p	AgR048X_g032_t03	184.00	-30.55	184.00	-30.55	142491	23	2523	 2190
asu-miR-375-3p	AgR048X_g032_t04	184.00	-30.55	184.00	-30.55	142492	23	2990	 2657
asu-miR-43b-3p	AgB07_g256_t01	184.00	-29.56	184.00	-29.56	31915	22	85	 17
asu-miR-43b-3p	AgB07_g256_t02	184.00	-29.56	184.00	-29.56	31916	22	85	 17
asu-miR-43b-3p	AgB07_g256_t03	184.00	-29.56	184.00	-29.56	31917	22	85	 17
asu-miR-43c-3p	AgB07_g256_t01	184.00	-27.94	184.00	-27.94	260371	22	85	 17
asu-miR-43c-3p	AgB07_g256_t02	184.00	-27.94	184.00	-27.94	260372	22	85	 17
asu-miR-43c-3p	AgB07_g256_t03	184.00	-27.94	184.00	-27.94	260373	22	85	 17
asu-miR-43d-5p	AgR005_g285_t01	324.00	-49.00	184.00	-35.73	326290	22	15462	 14973 1184
asu-miR-49-5p	AgR021X_g130_t01	896.00	-101.48	184.00	-21.65	196596	25	11375	 5507 3536 8355 5617 10621 8777
asu-miR-49-5p	AgR021X_g130_t02	896.00	-101.48	184.00	-21.65	196597	25	11375	 5507 3536 8355 5617 10621 8777
asu-miR-49-5p	AgR021X_g130_t03	1046.00	-121.52	184.00	-21.65	196598	25	12309	 6441 744 4470 9289 6551 11555 9711
asu-miR-49-5p	AgR021X_g130_t04	896.00	-101.48	184.00	-21.65	196599	25	11375	 5507 3536 8355 5617 10621 8777
asu-miR-5347-3p	AgR011_g326_t02	327.00	-59.69	184.00	-35.61	261958	23	5681	 913 3007
asu-miR-5347-3p	AgR011_g326_t03	469.00	-77.69	184.00	-35.61	261959	23	6581	 1813 3907 501
asu-miR-5347-5p	AgB01_g185_t02	184.00	-30.72	184.00	-30.72	305276	22	192	 143
asu-miR-5352-3p	AgR093X_g002_t01	648.00	-95.88	184.00	-30.56	151143	23	2000	 1449 391 1375 1424
asu-miR-5352-3p	AgR093X_g002_t02	648.00	-95.88	184.00	-30.56	151146	23	2000	 1449 391 1375 1424
asu-miR-5352-3p	AgR093X_g002_t03	648.00	-95.88	184.00	-30.56	151149	23	1479	 1449 391 1375 1424
asu-miR-5361-5p	AgB11_g067_t01	184.00	-29.03	184.00	-29.03	202489	22	1387	 221
asu-miR-81c-3p	AgR013X_g004_t04	325.00	-45.98	184.00	-29.92	263159	22	3347	 1569 2903
asu-miR-83-5p	AgB13X_g036_t02	184.00	-21.00	184.00	-21.00	358235	23	2751	 849
asu-miR-83-5p	AgB13X_g036_t04	184.00	-21.00	184.00	-21.00	358240	23	3006	 1104
asu-miR-100a-1-3p	AgB08X_g009_t01	183.00	-30.22	183.00	-30.22	189172	22	1491	 606
asu-miR-100a-1-3p	AgB08X_g009_t02	183.00	-30.22	183.00	-30.22	189180	22	1491	 606
asu-miR-100a-1-3p	AgB08X_g009_t03	183.00	-30.22	183.00	-30.22	189187	22	1491	 606
asu-miR-100a-1-3p	AgB08X_g009_t04	183.00	-30.22	183.00	-30.22	189188	22	1356	 471
asu-miR-100e-3p	AgB12_g131_t03	183.00	-31.88	183.00	-31.88	51900	22	3730	 1084
asu-miR-124-5p	AgR003_g137_t02	183.00	-36.44	183.00	-36.44	322054	22	117	 90
asu-miR-239-5p	AgB14_g124_t01	325.00	-48.03	183.00	-31.08	206981	23	3312	 788 1941
asu-miR-239-5p	AgB14_g124_t02	325.00	-48.03	183.00	-31.08	206982	23	3312	 788 1941
asu-miR-239-5p	AgB14_g124_t03	325.00	-48.03	183.00	-31.08	206983	23	3312	 788 1941
asu-miR-239-5p	AgB14_g124_t04	325.00	-48.03	183.00	-31.08	206984	23	3312	 788 1941
asu-miR-239-5p	AgB14_g124_t05	325.00	-48.03	183.00	-31.08	206985	23	3316	 792 1945
asu-miR-375-3p	AgR009X_g275_t01	327.00	-44.73	183.00	-23.70	105132	23	1871	 1337 333
asu-miR-375-3p	AgR009X_g275_t02	327.00	-44.73	183.00	-23.70	105133	23	1871	 1337 333
asu-miR-375-3p	AgR009X_g275_t03	327.00	-44.73	183.00	-23.70	105134	23	1871	 1337 333
asu-miR-375-3p	AgR009X_g275_t04	327.00	-44.73	183.00	-23.70	105135	23	4370	 3836 2832
asu-miR-375-3p	AgR009X_g275_t05	327.00	-44.73	183.00	-23.70	105136	23	1871	 1337 333
asu-miR-43e-5p	AgB24_g049_t03	183.00	-32.89	183.00	-32.89	296198	24	893	 249
asu-miR-43e-5p	AgB24_g049_t04	183.00	-32.89	183.00	-32.89	296199	24	893	 249
asu-miR-43e-5p	AgB24_g049_t05	183.00	-32.89	183.00	-32.89	296200	24	893	 249
asu-miR-43e-5p	AgR011_g042_t01	183.00	-38.22	183.00	-38.22	260784	24	2561	 731
asu-miR-43e-5p	AgR011_g042_t02	183.00	-38.22	183.00	-38.22	260785	24	874	 731
asu-miR-49-3p	AgB24_g002_t01	183.00	-36.23	183.00	-36.23	143659	22	439	 414
asu-miR-5350a-3p	AgR033_g118_t01	525.00	-80.41	183.00	-28.78	438138	22	3885	 3113 2819 3408
asu-miR-5350a-3p	AgR033_g118_t02	525.00	-80.41	183.00	-28.78	438139	22	3885	 3113 2819 3408
asu-miR-5350a-3p	AgR033_g118_t03	525.00	-80.41	183.00	-28.78	438140	22	2848	 2076 1782 2371
asu-miR-5350a-3p	AgR033_g118_t04	525.00	-80.41	183.00	-28.78	438141	22	3885	 3113 2819 3408
asu-miR-5350a-3p	AgR033_g118_t05	525.00	-80.41	183.00	-28.78	438142	22	3885	 3113 2819 3408
asu-miR-5350a-3p	AgR033_g118_t06	525.00	-80.41	183.00	-28.78	438143	22	2848	 2076 1782 2371
asu-miR-5350c-3p	AgR020_g211_t01	328.00	-50.86	183.00	-27.41	195975	22	1899	 1286 1431
asu-miR-5350c-3p	AgR020_g211_t02	328.00	-50.86	183.00	-27.41	195976	22	1899	 1286 1431
asu-miR-5350c-3p	AgR020_g211_t03	328.00	-50.86	183.00	-27.41	195977	22	1899	 1286 1431
asu-miR-5353-3p	AgR008_g103_t06	183.00	-30.94	183.00	-30.94	26795	23	336	 240
asu-miR-5353-3p	AgR008_g103_t07	183.00	-30.94	183.00	-30.94	26804	23	336	 240
asu-miR-5353-3p	AgR008_g103_t08	183.00	-30.94	183.00	-30.94	26813	23	336	 240
asu-miR-5358a-3p	AgR040X_g089_t03	183.00	-33.83	183.00	-33.83	62357	23	416	 140
asu-miR-5358a-3p	AgR040X_g089_t04	183.00	-33.83	183.00	-33.83	62358	23	416	 140
asu-miR-5359-3p	AgB06_g060_t01	324.00	-30.16	183.00	-22.06	328501	22	2066	 1518 69
asu-miR-5359-3p	AgB06_g060_t02	324.00	-30.16	183.00	-22.06	328502	22	2066	 1518 69
asu-miR-5359-3p	AgB06_g060_t03	324.00	-30.16	183.00	-22.06	328503	22	2066	 1518 69
asu-miR-5359-3p	AgB06_g060_t04	324.00	-30.16	183.00	-22.06	328504	22	2066	 1518 69
asu-miR-5359-3p	AgB06_g060_t05	324.00	-30.16	183.00	-22.06	328505	22	2066	 1518 69
asu-miR-5359-3p	AgB06_g060_t06	183.00	-22.06	183.00	-22.06	328506	22	689	 141
asu-miR-5359-3p	AgB08X_g202_t01	613.00	-62.56	183.00	-28.35	342239	22	1402	 377 236 594 1160
asu-miR-5359-3p	AgB08X_g202_t02	613.00	-62.56	183.00	-28.35	342240	22	1402	 377 236 594 1160
asu-miR-5365b-3p	AgR007_g063_t01	789.00	-71.87	183.00	-18.85	25346	22	7517	 2528 3379 1882 2740 3591
asu-miR-5365b-3p	AgR007_g063_t02	789.00	-71.87	183.00	-18.85	25347	22	7517	 2528 3379 1882 2740 3591
asu-miR-5365b-3p	AgR007_g063_t03	789.00	-71.87	183.00	-18.85	25348	22	7517	 2528 3379 1882 2740 3591
asu-miR-5365b-3p	AgR007_g063_t04	789.00	-71.87	183.00	-18.85	25349	22	7517	 2528 3379 1882 2740 3591
asu-miR-5365b-3p	AgR007_g063_t05	789.00	-71.87	183.00	-18.85	25350	22	7517	 2528 3379 1882 2740 3591
asu-miR-5365b-3p	AgR007_g063_t06	789.00	-71.87	183.00	-18.85	25351	22	7517	 2528 3379 1882 2740 3591
asu-miR-71-3p	AgR055_g008_t03	183.00	-27.11	183.00	-27.11	144591	22	115	 74
asu-miR-71-3p	AgR055_g008_t04	183.00	-27.11	183.00	-27.11	144596	22	115	 74
asu-miR-83-5p	AgB03_g007_t01	472.00	-65.19	183.00	-31.20	314845	23	7337	 4781 1808 4617
asu-miR-83-5p	AgB03_g007_t02	472.00	-65.19	183.00	-31.20	314846	23	7337	 4781 1808 4617
asu-miR-83-5p	AgB03_g007_t03	472.00	-65.19	183.00	-31.20	314847	23	7337	 4781 1808 4617
asu-miR-83-5p	AgB03_g007_t04	472.00	-65.19	183.00	-31.20	314848	23	7337	 4781 1808 4617
asu-miR-83-5p	AgB03_g007_t05	472.00	-65.19	183.00	-31.20	314849	23	7337	 4781 1808 4617
asu-miR-83-5p	AgB03_g007_t06	472.00	-65.19	183.00	-31.20	314850	23	7337	 4781 1808 4617
asu-miR-83-5p	AgB03_g007_t07	472.00	-65.19	183.00	-31.20	314851	23	7337	 4781 1808 4617
asu-miR-83-5p	AgB03_g007_t09	472.00	-65.19	183.00	-31.20	314853	23	7337	 4781 1808 4617
asu-miR-83-5p	AgB03_g007_t10	472.00	-65.19	183.00	-31.20	314854	23	7337	 4781 1808 4617
asu-miR-83-5p	AgB03_g007_t11	472.00	-65.19	183.00	-31.20	314855	23	7337	 4781 1808 4617
asu-miR-83-5p	AgB03_g007_t12	472.00	-65.19	183.00	-31.20	314856	23	7337	 4781 1808 4617
asu-miR-83-5p	AgB03_g007_t13	472.00	-65.19	183.00	-31.20	314857	23	7337	 4781 1808 4617
asu-miR-83-5p	AgB03_g007_t14	472.00	-65.19	183.00	-31.20	314858	23	7337	 4781 1808 4617
asu-miR-83-5p	AgB03_g007_t15	472.00	-65.19	183.00	-31.20	314859	23	7337	 4781 1808 4617
asu-miR-83-5p	AgB03_g007_t16	472.00	-65.19	183.00	-31.20	314860	23	7337	 4781 1808 4617
asu-miR-86-5p	AgE11_g010_t01	476.00	-53.44	183.00	-30.98	225059	24	1781	 1303 109 597
asu-miR-86-5p	AgE11_g010_t03	476.00	-53.44	183.00	-30.98	225061	24	1781	 1303 109 597
asu-miR-86-5p	AgE11_g010_t04	476.00	-53.44	183.00	-30.98	225062	24	1781	 1303 109 597
asu-miR-86-5p	AgE11_g010_t05	476.00	-53.44	183.00	-30.98	225066	24	1920	 1442 248 736
asu-miR-9-5p	AgB15X_g028_t02	183.00	-27.33	183.00	-27.33	131561	23	2012	 1244
asu-miR-100e-5p	AgR019X_g052_t01	182.00	-32.51	182.00	-32.51	118236	24	2404	 885
asu-miR-100e-5p	AgR019X_g052_t02	182.00	-32.51	182.00	-32.51	118237	24	2404	 885
asu-miR-100e-5p	AgR019X_g052_t03	182.00	-32.51	182.00	-32.51	118242	24	2439	 920
asu-miR-1822-5p	AgR013X_g038_t01	1211.00	-151.96	182.00	-30.41	34842	26	8148	 3949 2293 1015 5757 7445 5251 4768 5654
asu-miR-1822-5p	AgR013X_g038_t02	1211.00	-151.96	182.00	-30.41	34843	26	8148	 3949 2293 1015 5757 7445 5251 4768 5654
asu-miR-1822-5p	AgR013X_g038_t03	1211.00	-151.96	182.00	-30.41	34844	26	8148	 3949 2293 1015 5757 7445 5251 4768 5654
asu-miR-1822-5p	AgR013X_g038_t04	1211.00	-151.96	182.00	-30.41	34845	26	8148	 3949 2293 1015 5757 7445 5251 4768 5654
asu-miR-1822-5p	AgR013X_g038_t05	1211.00	-151.96	182.00	-30.41	34846	26	8148	 3949 2293 1015 5757 7445 5251 4768 5654
asu-miR-1822-5p	AgR013X_g038_t06	1211.00	-151.96	182.00	-30.41	34847	26	8148	 3949 2293 1015 5757 7445 5251 4768 5654
asu-miR-1822-5p	AgR013X_g038_t08	1211.00	-151.96	182.00	-30.41	34848	26	8148	 3949 2293 1015 5757 7445 5251 4768 5654
asu-miR-1822-5p	AgR026_g030_t01	612.00	-75.84	182.00	-28.28	50644	26	2773	 1005 1829 1545 2509
asu-miR-1822-5p	AgR026_g030_t02	612.00	-75.84	182.00	-28.28	50645	26	2773	 1005 1829 1545 2509
asu-miR-1822-5p	AgR029_g035_t01	476.00	-56.22	182.00	-21.02	53126	26	2976	 2620 881 99
asu-miR-234-3p	AgB09X_g089_t01	606.00	-50.13	182.00	-20.68	273534	21	8743	 8562 3164 6647 2631
asu-miR-234-3p	AgB09X_g089_t02	606.00	-50.13	182.00	-20.68	273535	21	8743	 8562 3164 6647 2631
asu-miR-234-3p	AgB09X_g089_t03	606.00	-50.13	182.00	-20.68	273536	21	7681	 7500 2102 5585 1569
asu-miR-236-3p	AgR037_g057_t01	331.00	-38.35	182.00	-25.43	212441	22	2856	 2500 1167
asu-miR-2b-5p	AgR005_g269_t01	322.00	-46.29	182.00	-27.65	326224	22	4780	 3010 227
asu-miR-2b-5p	AgR005_g269_t02	182.00	-27.65	182.00	-27.65	326226	22	3564	 1794
asu-miR-2b-5p	AgR005_g269_t03	322.00	-46.29	182.00	-27.65	326227	22	4780	 3010 227
asu-miR-2b-5p	AgR005_g269_t04	322.00	-46.29	182.00	-27.65	326228	22	4780	 3010 227
asu-miR-43e-3p	AgB01_g276_t01	182.00	-29.19	182.00	-29.19	1047	22	2130	 450
asu-miR-50-5p	AgR010_g323_t01	182.00	-27.79	182.00	-27.79	259084	24	3495	 3372
asu-miR-50-5p	AgR010_g323_t02	182.00	-27.79	182.00	-27.79	259085	24	3495	 3372
asu-miR-50-5p	AgR010_g323_t03	182.00	-27.79	182.00	-27.79	259086	24	3495	 3372
asu-miR-50-5p	AgR010_g323_t04	182.00	-27.79	182.00	-27.79	259087	24	3495	 3372
asu-miR-50-5p	AgR010_g323_t05	182.00	-27.79	182.00	-27.79	259088	24	3495	 3372
asu-miR-5353-5p	AgR003_g312_t01	182.00	-30.96	182.00	-30.96	246802	24	2009	 1719
asu-miR-5353-5p	AgR003_g312_t03	182.00	-30.96	182.00	-30.96	246803	24	2009	 1719
asu-miR-5353-5p	AgR003_g312_t04	182.00	-30.96	182.00	-30.96	246804	24	2009	 1719
asu-miR-5353-5p	AgR003_g312_t05	182.00	-30.96	182.00	-30.96	246805	24	1978	 1688
